ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM,IDADE
133123,0,1,1,0,NAO,PROSPECT,F,1991-03-12,DE 3SM ATE 4SM,30.76
356440,4,17,8,27,NAO,PROSPECT,M,1973-08-05,DE 2SM ATE 3SM,48.37
76541,0,1,1,0,NAO,PROSPECT,F,1984-09-27,DE 4SM ATE 8SM,37.22
114098,0,34,164,1,NAO,PROSPECT,M,1984-11-12,DE 3SM ATE 4SM,37.09
239660,0,4,3,0,NAO,PROSPECT,F,1978-05-05,DE 4SM ATE 8SM,43.62
132548,0,2,2,0,NAO,PROSPECT,M,1990-01-18,DE 3SM ATE 4SM,31.91
118426,0,27,103,45,NAO,PROSPECT,M,1973-07-07,DE 8SM ATE 14SM,48.45
204983,1,2,1,0,NAO,PROSPECT,F,1971-01-12,DE 4SM ATE 8SM,50.94
17573,6,11,12,0,NAO,PROSPECT,F,1972-02-08,DE 4SM ATE 8SM,49.86
240951,70,58,52,147,NAO,PROSPECT,F,1988-10-31,DE 4SM ATE 8SM,33.12
4502,36,19,0,147,SIM,PROSPECT,M,1948-02-21,DE 4SM ATE 8SM,73.84
137968,0,43,126,6,NAO,PROSPECT,F,1956-01-04,DE 4SM ATE 8SM,65.97
52359,22,14,7,9,NAO,PROSPECT,F,1987-12-13,DE 3SM ATE 4SM,34.01
221005,0,3,2,1,NAO,PROSPECT,F,1956-11-13,DE 8SM ATE 14SM,65.11
281781,31,30,57,0,NAO,PROSPECT,F,1986-06-10,DE 4SM ATE 8SM,35.52
66687,0,1,1,1,NAO,PROSPECT,M,1991-09-02,ATE 1SM,30.29
202227,0,21,25,0,NAO,PROSPECT,F,1987-05-08,DE 8SM ATE 14SM,34.61
351365,0,5,5,0,NAO,PROSPECT,M,1981-04-05,DE 3SM ATE 4SM,40.70
152803,0,7,5,0,NAO,PROSPECT,F,1991-09-29,DE 3SM ATE 4SM,30.21
114455,0,60,675,496,NAO,PROSPECT,F,1958-10-22,DE 3SM ATE 4SM,63.17
158987,0,2,1,1,SIM,PROSPECT,F,1983-12-29,DE 8SM ATE 14SM,37.97
133356,0,5,7,0,NAO,PROSPECT,F,1980-06-22,DE 8SM ATE 14SM,41.49
98629,4,6,9,0,NAO,PROSPECT,I,1987-08-11,DE 4SM ATE 8SM,34.35
158852,0,4,2,0,NAO,PROSPECT,F,1985-08-19,DE 2SM ATE 3SM,36.33
183390,0,4,3,0,NAO,PROSPECT,M,1988-08-22,DE 3SM ATE 4SM,33.32
91125,4,5,4,0,NAO,PROSPECT,F,1985-01-11,DE 3SM ATE 4SM,36.93
165958,0,3,2,0,NAO,PROSPECT,F,1992-07-06,DE 3SM ATE 4SM,29.44
289689,1,4,0,18,SIM,PROSPECT,F,1949-03-21,DE 3SM ATE 4SM,72.77
23955,0,3,0,2,NAO,PROSPECT,M,1965-03-21,DE 2SM ATE 3SM,56.75
11702,0,1,2,0,NAO,PROSPECT,F,1974-06-14,DE 2SM ATE 3SM,47.52
195898,0,8,9,0,NAO,PROSPECT,I,1976-02-02,DE 3SM ATE 4SM,45.88
83938,0,5,5,0,NAO,PROSPECT,M,1958-07-13,DE 3SM ATE 4SM,63.45
51077,0,52,37,175,SIM,PROSPECT,M,1973-01-01,DE 8SM ATE 14SM,48.97
82130,0,6,3,0,NAO,PROSPECT,F,1981-11-10,DE 4SM ATE 8SM,40.10
286538,0,1,1,0,NAO,PROSPECT,F,1984-12-21,DE 3SM ATE 4SM,36.99
95245,1,7,0,15,SIM,PROSPECT,M,1983-04-17,DE 8SM ATE 14SM,38.67
329506,0,45,74,81,SIM,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
207654,1,56,663,641,SIM,PROSPECT,F,1985-05-06,DE 4SM ATE 8SM,36.61
293520,4,8,0,13,SIM,PROSPECT,M,1980-10-12,DE 4SM ATE 8SM,41.18
178128,0,3,1,0,NAO,PROSPECT,F,1976-03-26,DE 8SM ATE 14SM,45.73
257561,0,3,4,0,NAO,PROSPECT,M,1970-12-22,DE 4SM ATE 8SM,51.00
253947,0,29,53,27,SIM,PROSPECT,F,1974-02-14,DE 14SM ATE 25SM,47.84
41997,0,7,3,0,NAO,PROSPECT,M,1977-10-05,DE 3SM ATE 4SM,44.20
68160,0,40,5,0,NAO,PROSPECT,M,1975-02-18,DE 3SM ATE 4SM,46.83
75671,0,2,0,0,NAO,PROSPECT,M,1984-12-28,DE 3SM ATE 4SM,36.97
167489,46,39,21,0,NAO,PROSPECT,M,1986-03-12,DE 8SM ATE 14SM,35.77
120686,38,24,11,6,NAO,PROSPECT,M,1973-09-29,DE 4SM ATE 8SM,48.22
75299,0,4,2,4,NAO,PROSPECT,F,1966-02-22,DE 2SM ATE 3SM,55.83
92281,3,15,19,0,NAO,PROSPECT,M,1991-05-23,DE 3SM ATE 4SM,30.57
175462,0,4,2,6,NAO,PROSPECT,M,1977-05-18,DE 3SM ATE 4SM,44.59
56923,123,47,0,383,SIM,PROSPECT,F,1980-11-13,DE 3SM ATE 4SM,41.09
102132,0,2,3,0,NAO,PROSPECT,M,1953-08-07,DE 4SM ATE 8SM,68.38
207977,0,6,4,0,NAO,PROSPECT,F,1971-11-30,DE 8SM ATE 14SM,50.06
162404,1,1,0,0,NAO,PROSPECT,I,1966-03-09,DE 4SM ATE 8SM,55.79
306515,4,2,0,1,SIM,PROSPECT,F,1959-02-10,ACIMA DE 25SM,62.87
212522,7,19,22,3,NAO,PROSPECT,F,2000-01-01,DE 8SM ATE 14SM,21.95
90119,0,7,3,1,NAO,PROSPECT,M,1983-10-26,DE 3SM ATE 4SM,38.14
29824,88,48,83,0,NAO,PROSPECT,M,1974-01-04,DE 14SM ATE 25SM,47.96
79556,0,2,1,0,NAO,PROSPECT,F,1988-12-24,DE 3SM ATE 4SM,32.98
51188,4,31,70,23,SIM,PROSPECT,M,1999-12-04,DE 4SM ATE 8SM,22.03
55427,4,5,0,34,SIM,PROSPECT,M,1981-08-27,DE 4SM ATE 8SM,40.31
122854,18,5,0,26,SIM,PROSPECT,M,1982-07-24,DE 14SM ATE 25SM,39.40
175500,0,2,2,0,NAO,PROSPECT,F,1990-10-13,DE 2SM ATE 3SM,31.17
368605,0,1,1,0,NAO,PROSPECT,M,1976-11-02,DE 3SM ATE 4SM,45.13
153325,0,1,0,0,NAO,PROSPECT,F,1962-06-24,DE 4SM ATE 8SM,59.50
328612,0,10,0,40,SIM,PROSPECT,M,1971-11-15,DE 4SM ATE 8SM,50.10
170458,46,40,0,172,SIM,PROSPECT,M,1959-08-20,DE 4SM ATE 8SM,62.34
135046,0,20,26,0,NAO,PROSPECT,F,1976-02-25,DE 4SM ATE 8SM,45.81
58784,0,2,2,0,NAO,PROSPECT,M,1973-12-14,DE 14SM ATE 25SM,48.01
244164,27,28,99,149,SIM,PROSPECT,F,1965-03-02,DE 8SM ATE 14SM,56.81
284533,1,2,6,3,NAO,PROSPECT,F,1988-01-18,DE 4SM ATE 8SM,33.91
276273,3,3,0,4,SIM,PROSPECT,F,1989-09-30,DE 8SM ATE 14SM,32.21
128394,0,39,55,0,NAO,PROSPECT,F,1984-01-24,DE 3SM ATE 4SM,37.90
55374,0,54,199,166,SIM,PROSPECT,M,1963-09-10,DE 3SM ATE 4SM,58.28
155248,11,23,46,0,NAO,PROSPECT,M,1991-03-13,DE 3SM ATE 4SM,30.76
258246,0,7,2,0,NAO,PROSPECT,M,1989-05-08,DE 4SM ATE 8SM,32.61
63115,0,1,0,0,NAO,PROSPECT,F,1969-07-08,DE 3SM ATE 4SM,52.45
265319,0,1,0,0,NAO,PROSPECT,M,1979-11-23,DE 8SM ATE 14SM,42.07
45993,37,21,15,0,NAO,PROSPECT,M,1978-05-27,DE 3SM ATE 4SM,43.56
25036,0,1,0,0,NAO,PROSPECT,F,1997-09-25,DE 4SM ATE 8SM,24.22
92164,0,2,3,0,NAO,PROSPECT,M,1975-03-09,DE 4SM ATE 8SM,46.78
10141,0,1,2,0,NAO,PROSPECT,F,1983-07-23,DE 3SM ATE 4SM,38.40
189568,0,1,2,0,NAO,PROSPECT,F,1971-04-09,DE 8SM ATE 14SM,50.70
295947,34,47,0,113,SIM,PROSPECT,M,1969-09-17,DE 3SM ATE 4SM,52.26
18134,1,4,2,1,NAO,PROSPECT,M,1974-01-25,DE 8SM ATE 14SM,47.90
292533,0,1,0,0,NAO,PROSPECT,F,1987-12-21,DE 4SM ATE 8SM,33.99
218168,0,6,0,6,NAO,PROSPECT,M,1983-04-05,DE 3SM ATE 4SM,38.70
181096,1,4,4,0,NAO,PROSPECT,M,2000-01-01,DE 3SM ATE 4SM,21.95
126887,8,35,19,45,NAO,PROSPECT,M,1981-02-23,ATE 1SM,40.81
344105,0,4,3,4,NAO,PROSPECT,M,1985-02-25,DE 4SM ATE 8SM,36.81
15759,24,14,0,17,SIM,PROSPECT,M,1980-01-08,DE 4SM ATE 8SM,41.94
181478,8,49,4,503,SIM,PROSPECT,M,1987-11-15,DE 4SM ATE 8SM,34.09
118367,0,2,1,0,NAO,PROSPECT,I,1963-12-17,DE 4SM ATE 8SM,58.01
28064,4,1,0,4,SIM,PROSPECT,F,1982-05-06,DE 8SM ATE 14SM,39.62
214812,8,16,6,12,SIM,PROSPECT,F,1949-09-23,DE 4SM ATE 8SM,72.26
161324,0,20,41,79,SIM,PROSPECT,M,2001-02-01,DE 4SM ATE 8SM,20.86
183665,0,45,161,51,NAO,PROSPECT,M,1985-09-25,DE 4SM ATE 8SM,36.23
330019,9,5,14,1,NAO,PROSPECT,M,1942-08-25,DE 2SM ATE 3SM,79.34
267473,0,4,4,5,NAO,PROSPECT,M,1985-07-11,DE 4SM ATE 8SM,36.43
334327,0,8,5,0,NAO,PROSPECT,F,1981-05-10,DE 4SM ATE 8SM,40.61
51417,0,38,224,193,NAO,PROSPECT,F,1990-11-25,DE 3SM ATE 4SM,31.06
170102,0,2,1,0,NAO,PROSPECT,F,1984-08-23,DE 4SM ATE 8SM,37.32
317447,0,6,7,0,NAO,PROSPECT,M,1991-03-20,DE 3SM ATE 4SM,30.74
212467,0,5,6,0,NAO,PROSPECT,F,1999-08-30,DE 3SM ATE 4SM,22.29
267764,2,18,11,0,NAO,PROSPECT,M,1961-04-29,DE 8SM ATE 14SM,60.65
262033,0,60,748,1244,SIM,PROSPECT,M,1951-05-02,ACIMA DE 25SM,70.65
181876,0,1,1,0,NAO,PROSPECT,F,1970-12-05,DE 3SM ATE 4SM,51.04
264724,0,4,4,0,NAO,PROSPECT,F,1986-03-09,DE 8SM ATE 14SM,35.77
324651,69,40,21,2,NAO,PROSPECT,M,1978-10-31,DE 3SM ATE 4SM,43.13
167280,0,10,11,0,NAO,PROSPECT,M,1967-11-03,DE 3SM ATE 4SM,54.13
32436,0,1,1,0,NAO,PROSPECT,F,1960-06-28,DE 3SM ATE 4SM,61.49
328018,3,2,0,1,SIM,PROSPECT,F,1988-12-11,DE 2SM ATE 3SM,33.01
39040,0,6,3,4,NAO,PROSPECT,M,1993-03-16,DE 3SM ATE 4SM,28.75
48848,0,1,0,0,NAO,PROSPECT,F,1986-04-23,DE 4SM ATE 8SM,35.65
87463,0,6,5,0,NAO,PROSPECT,M,1988-04-06,DE 8SM ATE 14SM,33.69
358954,80,34,12,0,NAO,PROSPECT,F,1974-07-31,DE 3SM ATE 4SM,47.39
291805,12,29,57,0,NAO,PROSPECT,M,1985-01-01,DE 3SM ATE 4SM,36.96
244355,5,11,0,68,SIM,PROSPECT,F,1955-07-02,DE 4SM ATE 8SM,66.48
361583,0,1,1,0,NAO,PROSPECT,M,1963-05-31,DE 14SM ATE 25SM,58.56
129282,14,21,24,0,NAO,PROSPECT,M,1960-01-12,DE 3SM ATE 4SM,61.95
22878,0,4,6,0,NAO,PROSPECT,F,1979-09-17,DE 3SM ATE 4SM,42.25
369696,0,35,9,0,NAO,PROSPECT,M,1984-11-10,DE 8SM ATE 14SM,37.10
93828,0,2,0,1,NAO,PROSPECT,I,1965-10-22,DE 8SM ATE 14SM,56.17
327277,0,1,1,0,NAO,PROSPECT,F,1987-07-01,DE 8SM ATE 14SM,34.46
67713,3,7,8,0,NAO,PROSPECT,M,1950-04-22,DE 4SM ATE 8SM,71.68
253370,55,29,7,84,NAO,PROSPECT,M,1966-04-28,DE 4SM ATE 8SM,55.65
230668,30,13,0,102,SIM,PROSPECT,M,1981-11-05,DE 3SM ATE 4SM,40.12
140565,0,5,1,0,NAO,PROSPECT,M,1953-09-01,DE 3SM ATE 4SM,68.31
68057,0,3,4,0,NAO,PROSPECT,M,1976-08-16,DE 3SM ATE 4SM,45.34
124020,0,7,11,0,NAO,PROSPECT,M,1987-05-30,DE 8SM ATE 14SM,34.55
356659,0,9,6,0,NAO,PROSPECT,M,1965-12-28,DE 8SM ATE 14SM,55.98
283182,0,48,159,0,NAO,PROSPECT,M,1967-03-21,DE 3SM ATE 4SM,54.75
115583,0,38,68,12,NAO,PROSPECT,M,1990-05-07,DE 3SM ATE 4SM,31.61
108301,0,59,850,0,NAO,PROSPECT,M,1979-01-20,DE 8SM ATE 14SM,42.91
132461,3,6,0,9,SIM,PROSPECT,M,1986-06-08,DE 2SM ATE 3SM,35.52
222167,0,49,182,9,SIM,PROSPECT,M,1983-12-31,DE 14SM ATE 25SM,37.96
111451,8,21,0,134,SIM,PROSPECT,M,1983-12-31,DE 4SM ATE 8SM,37.96
246784,0,2,2,0,NAO,PROSPECT,F,1981-05-09,DE 3SM ATE 4SM,40.61
187037,8,12,20,0,NAO,PROSPECT,M,1960-03-28,DE 3SM ATE 4SM,61.74
347016,0,2,1,0,NAO,PROSPECT,M,1980-06-05,DE 14SM ATE 25SM,41.54
227426,0,4,1,0,NAO,PROSPECT,F,1986-11-06,DE 4SM ATE 8SM,35.11
146353,0,3,3,0,NAO,PROSPECT,F,1984-10-13,DE 4SM ATE 8SM,37.18
46251,8,10,0,56,SIM,PROSPECT,M,1977-04-05,DE 8SM ATE 14SM,44.71
293828,0,3,5,2,NAO,PROSPECT,F,1936-04-07,DE 3SM ATE 4SM,85.73
43230,0,28,29,59,SIM,PROSPECT,F,1985-10-08,DE 3SM ATE 4SM,36.19
59083,20,14,8,39,NAO,PROSPECT,F,1981-03-12,DE 8SM ATE 14SM,40.77
352363,0,4,4,2,NAO,PROSPECT,M,1965-10-31,DE 4SM ATE 8SM,56.14
263655,1,4,7,0,NAO,PROSPECT,F,1970-01-05,DE 4SM ATE 8SM,51.96
218216,0,1,1,0,NAO,PROSPECT,M,1978-12-08,DE 8SM ATE 14SM,43.03
362499,0,1,6,0,NAO,PROSPECT,F,1972-01-24,DE 4SM ATE 8SM,49.91
227963,2,59,177,892,SIM,PROSPECT,M,1967-09-26,DE 8SM ATE 14SM,54.24
268168,202,55,51,335,SIM,PROSPECT,M,1961-10-12,DE 4SM ATE 8SM,60.20
46897,0,1,1,0,NAO,PROSPECT,F,1989-06-24,DE 4SM ATE 8SM,32.48
60620,0,1,1,0,NAO,PROSPECT,M,1977-09-20,DE 3SM ATE 4SM,44.24
275192,0,2,1,0,NAO,PROSPECT,M,2000-01-01,DE 3SM ATE 4SM,21.95
287013,0,5,5,0,NAO,PROSPECT,I,1982-09-02,DE 8SM ATE 14SM,39.29
191947,0,34,9,3,NAO,PROSPECT,M,1980-08-01,DE 8SM ATE 14SM,41.38
106109,0,59,490,11,NAO,PROSPECT,F,1980-10-13,DE 3SM ATE 4SM,41.18
52781,6,25,7,65,SIM,PROSPECT,F,1986-09-07,DE 4SM ATE 8SM,35.27
133076,0,1,0,0,NAO,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
186504,1,36,69,1,NAO,PROSPECT,M,1989-09-06,DE 4SM ATE 8SM,32.27
185722,0,12,11,0,NAO,PROSPECT,M,1983-09-09,DE 3SM ATE 4SM,38.27
273484,10,8,10,0,NAO,PROSPECT,M,1976-01-07,DE 2SM ATE 3SM,45.95
324456,3,5,2,1,NAO,PROSPECT,M,1978-09-08,DE 8SM ATE 14SM,43.28
321272,0,1,1,0,NAO,PROSPECT,M,1982-10-04,DE 3SM ATE 4SM,39.20
73396,0,60,1773,1383,SIM,PROSPECT,M,1990-08-10,DE 3SM ATE 4SM,31.35
364570,0,1,0,1,NAO,PROSPECT,M,1978-12-24,DE 8SM ATE 14SM,42.98
327264,28,41,13,117,NAO,PROSPECT,M,1959-02-10,DE 3SM ATE 4SM,62.87
274666,0,1,1,0,NAO,PROSPECT,F,1980-04-06,DE 8SM ATE 14SM,41.70
70191,0,3,3,0,NAO,PROSPECT,F,1982-12-27,DE 4SM ATE 8SM,38.97
200342,0,2,2,0,NAO,PROSPECT,M,1965-11-11,DE 2SM ATE 3SM,56.11
269629,0,16,29,64,SIM,PROSPECT,M,1985-09-10,DE 8SM ATE 14SM,36.27
359789,0,1,1,0,NAO,PROSPECT,M,1987-05-28,DE 8SM ATE 14SM,34.55
29627,0,1,0,0,NAO,PROSPECT,M,1981-10-27,DE 3SM ATE 4SM,40.14
314033,2,4,6,1,NAO,PROSPECT,F,1989-02-23,DE 4SM ATE 8SM,32.81
364015,0,17,19,0,NAO,PROSPECT,M,1983-02-15,DE 4SM ATE 8SM,38.84
279049,0,2,2,0,NAO,PROSPECT,F,1989-04-20,DE 4SM ATE 8SM,32.66
58535,40,26,8,46,SIM,PROSPECT,M,1986-04-20,DE 3SM ATE 4SM,35.66
370379,1,4,2,1,NAO,PROSPECT,F,1986-05-23,DE 4SM ATE 8SM,35.57
291633,130,52,6,262,SIM,PROSPECT,M,1975-12-22,ACIMA DE 25SM,45.99
89042,35,26,18,0,NAO,PROSPECT,M,1966-05-03,DE 2SM ATE 3SM,55.64
311797,10,1,1,0,NAO,PROSPECT,F,1989-08-26,DE 14SM ATE 25SM,32.31
143980,0,11,1,48,SIM,PROSPECT,F,1943-09-14,DE 8SM ATE 14SM,78.29
339814,32,6,6,0,NAO,PROSPECT,M,1981-09-21,DE 4SM ATE 8SM,40.24
286408,0,3,5,0,NAO,PROSPECT,F,1976-09-24,DE 3SM ATE 4SM,45.23
10764,2,20,20,0,NAO,PROSPECT,M,1982-02-28,DE 8SM ATE 14SM,39.80
125906,0,2,1,0,NAO,PROSPECT,M,1980-07-23,DE 4SM ATE 8SM,41.40
170203,40,45,0,123,SIM,PROSPECT,M,1981-08-31,DE 4SM ATE 8SM,40.30
343789,0,3,6,0,NAO,PROSPECT,F,1962-12-19,DE 2SM ATE 3SM,59.01
83911,0,44,8,0,NAO,PROSPECT,M,1976-05-25,DE 4SM ATE 8SM,45.57
226186,0,1,0,0,NAO,PROSPECT,M,1991-06-28,DE 8SM ATE 14SM,30.47
1596,0,2,1,0,NAO,PROSPECT,M,1959-04-23,DE 4SM ATE 8SM,62.67
230682,0,1,2,0,NAO,PROSPECT,F,1993-07-14,DE 8SM ATE 14SM,28.42
49489,16,15,0,48,SIM,PROSPECT,M,1975-10-04,DE 3SM ATE 4SM,46.21
242295,0,6,7,0,NAO,PROSPECT,M,1985-05-18,DE 4SM ATE 8SM,36.58
123353,7,34,0,107,SIM,PROSPECT,M,1962-04-11,DE 8SM ATE 14SM,59.70
204019,0,5,2,5,SIM,PROSPECT,M,1987-04-11,DE 8SM ATE 14SM,34.68
195701,0,24,5,0,NAO,PROSPECT,F,1964-06-08,DE 2SM ATE 3SM,57.54
78504,0,1,0,0,NAO,PROSPECT,F,1982-09-04,DE 8SM ATE 14SM,39.29
53297,0,1,2,0,NAO,PROSPECT,F,1978-02-21,DE 3SM ATE 4SM,43.82
279099,24,17,0,90,SIM,PROSPECT,M,1981-10-09,DE 8SM ATE 14SM,40.19
243250,0,1,0,0,NAO,PROSPECT,M,1970-12-26,DE 8SM ATE 14SM,50.98
251137,0,5,5,0,NAO,PROSPECT,M,1993-07-22,DE 14SM ATE 25SM,28.40
50554,0,37,106,137,SIM,PROSPECT,M,1990-11-29,DE 4SM ATE 8SM,31.04
354808,2,55,16,1299,SIM,PROSPECT,M,1973-04-15,DE 3SM ATE 4SM,48.68
324207,32,14,0,102,SIM,PROSPECT,F,2000-01-01,DE 3SM ATE 4SM,21.95
151263,0,58,301,45,SIM,PROSPECT,M,1986-04-09,DE 14SM ATE 25SM,35.69
274649,0,1,1,0,NAO,PROSPECT,F,1987-01-22,DE 4SM ATE 8SM,34.90
81994,0,3,3,0,NAO,PROSPECT,F,1960-12-19,DE 3SM ATE 4SM,61.01
338341,0,43,251,20,SIM,PROSPECT,F,1960-10-22,DE 3SM ATE 4SM,61.17
144514,0,42,15,0,NAO,PROSPECT,M,1982-08-10,DE 8SM ATE 14SM,39.35
350797,0,3,4,0,NAO,PROSPECT,F,1976-05-23,DE 8SM ATE 14SM,45.57
153905,1,8,6,0,NAO,PROSPECT,M,1983-06-23,DE 3SM ATE 4SM,38.49
360435,6,11,10,7,NAO,PROSPECT,F,1962-05-15,DE 8SM ATE 14SM,59.61
236006,0,1,1,0,NAO,PROSPECT,F,1986-01-31,DE 3SM ATE 4SM,35.87
173990,37,41,0,171,SIM,PROSPECT,I,1963-10-28,DE 3SM ATE 4SM,58.15
51596,0,20,8,0,NAO,PROSPECT,M,2000-01-01,DE 4SM ATE 8SM,21.95
212127,5,10,8,0,NAO,PROSPECT,F,1984-02-21,DE 8SM ATE 14SM,37.82
13274,0,38,29,104,SIM,PROSPECT,F,1978-12-26,DE 3SM ATE 4SM,42.98
203066,5,26,0,41,SIM,PROSPECT,I,1983-05-13,DE 4SM ATE 8SM,38.60
126486,0,1,1,0,NAO,PROSPECT,M,1952-05-09,DE 3SM ATE 4SM,69.63
287634,1,18,19,5,NAO,PROSPECT,F,1992-07-03,DE 3SM ATE 4SM,29.45
31738,10,22,39,0,NAO,PROSPECT,F,1968-12-24,DE 14SM ATE 25SM,52.99
334273,0,11,12,0,NAO,PROSPECT,M,1990-03-13,DE 4SM ATE 8SM,31.76
366916,0,1,0,0,NAO,PROSPECT,F,1970-02-28,DE 8SM ATE 14SM,51.81
99697,57,39,24,401,SIM,PROSPECT,F,1935-11-25,DE 3SM ATE 4SM,86.09
330740,0,1,0,0,NAO,PROSPECT,M,1966-10-05,DE 4SM ATE 8SM,55.21
200926,4,2,3,0,NAO,PROSPECT,M,1987-03-08,DE 14SM ATE 25SM,34.78
62402,4,30,46,0,NAO,PROSPECT,F,1960-05-26,DE 3SM ATE 4SM,61.58
224423,0,1,2,2,NAO,PROSPECT,F,1979-11-21,DE 3SM ATE 4SM,42.07
201443,0,2,2,0,NAO,PROSPECT,M,1985-06-17,DE 4SM ATE 8SM,36.50
74632,10,5,3,0,NAO,PROSPECT,M,1978-06-28,DE 3SM ATE 4SM,43.47
250603,0,8,4,0,NAO,PROSPECT,F,1986-01-14,DE 4SM ATE 8SM,35.92
149805,0,11,11,0,NAO,PROSPECT,F,1981-08-01,DE 4SM ATE 8SM,40.38
27428,0,1,0,3,SIM,PROSPECT,M,1978-02-06,DE 3SM ATE 4SM,43.86
168559,0,32,64,16,SIM,PROSPECT,F,1985-06-03,DE 4SM ATE 8SM,36.54
37055,4,6,6,7,NAO,PROSPECT,F,1981-06-09,DE 14SM ATE 25SM,40.52
329132,0,1,4,0,NAO,PROSPECT,I,1987-05-02,DE 8SM ATE 14SM,34.63
337152,2,13,1,47,SIM,PROSPECT,M,1952-07-01,DE 4SM ATE 8SM,69.48
351263,0,32,105,125,SIM,PROSPECT,M,1960-02-17,DE 4SM ATE 8SM,61.85
195009,0,2,0,0,NAO,PROSPECT,M,1991-04-14,DE 3SM ATE 4SM,30.67
216964,0,1,7,1,NAO,PROSPECT,F,1977-04-12,DE 3SM ATE 4SM,44.69
268274,0,2,4,0,NAO,PROSPECT,M,1982-01-06,DE 8SM ATE 14SM,39.95
25461,5,6,2,0,NAO,PROSPECT,M,1978-01-01,DE 4SM ATE 8SM,43.96
111020,21,25,57,0,NAO,PROSPECT,M,1977-10-07,DE 3SM ATE 4SM,44.20
59372,7,23,34,0,NAO,PROSPECT,M,1988-01-23,DE 4SM ATE 8SM,33.90
24366,0,7,7,0,NAO,PROSPECT,M,1995-08-21,DE 3SM ATE 4SM,26.32
171569,1,60,662,985,SIM,PROSPECT,M,1948-05-22,DE 4SM ATE 8SM,73.60
339302,0,2,0,0,NAO,PROSPECT,M,1983-03-27,DE 4SM ATE 8SM,38.73
147692,146,14,0,53,SIM,PROSPECT,M,1986-10-29,DE 14SM ATE 25SM,35.13
132564,0,42,2,163,SIM,PROSPECT,M,1983-12-29,DE 4SM ATE 8SM,37.97
272057,0,3,3,0,NAO,PROSPECT,F,1938-08-18,DE 14SM ATE 25SM,83.36
142232,0,57,176,142,NAO,PROSPECT,F,1963-02-09,DE 4SM ATE 8SM,58.87
225930,1,39,42,40,SIM,PROSPECT,M,1992-01-01,DE 14SM ATE 25SM,29.95
128411,0,14,4,0,NAO,PROSPECT,M,2000-01-01,DE 8SM ATE 14SM,21.95
367732,0,31,8,0,NAO,PROSPECT,F,1986-11-25,DE 4SM ATE 8SM,35.06
211363,48,19,17,3,NAO,PROSPECT,F,1975-04-17,DE 3SM ATE 4SM,46.67
47875,0,30,40,87,SIM,PROSPECT,F,1997-03-04,DE 4SM ATE 8SM,24.78
345905,0,4,5,0,NAO,PROSPECT,M,1958-02-01,DE 3SM ATE 4SM,63.89
20412,0,2,2,1,NAO,PROSPECT,F,1987-03-03,DE 8SM ATE 14SM,34.79
274853,0,1,3,0,NAO,PROSPECT,M,1960-08-16,DE 3SM ATE 4SM,61.35
177216,0,6,3,0,NAO,PROSPECT,F,1996-12-05,DE 4SM ATE 8SM,25.02
82617,3,2,3,1,NAO,PROSPECT,F,1953-03-05,DE 3SM ATE 4SM,68.81
255568,0,1,1,0,NAO,PROSPECT,F,1940-03-13,DE 4SM ATE 8SM,81.79
