ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP
82677,6,40,0,210,SIM
55374,0,54,199,166,SIM
319956,12,12,12,8,SIM
61388,1,2,2,0,NAO
318130,7,30,0,48,SIM
9609,2,16,17,0,NAO
155248,11,23,46,0,NAO
264190,16,23,14,0,NAO
148840,1,20,29,0,NAO
282644,0,3,3,0,NAO
14523,4,12,4,0,NAO
225240,22,24,11,12,NAO
124792,0,52,190,56,SIM
237812,0,4,4,0,NAO
370058,0,3,2,0,NAO
315280,39,33,40,90,SIM
114835,3,11,0,17,SIM
258246,0,7,2,0,NAO
367871,25,17,0,121,SIM
19299,38,56,498,324,SIM
99424,0,7,6,1,NAO
304854,2,3,2,0,NAO
309055,24,15,22,0,NAO
92437,0,1,1,0,NAO
332569,0,8,8,0,NAO
275362,46,21,17,0,NAO
89120,4,3,0,12,SIM
153382,6,33,31,42,SIM
113502,0,6,4,0,NAO
145847,0,5,5,0,NAO
194118,0,2,0,0,NAO
142519,1,32,2,61,NAO
261830,0,1,2,0,NAO
61271,0,1,1,0,NAO
18734,0,11,11,0,NAO
164174,0,6,0,3,NAO
30236,0,1,5,0,NAO
145564,6,3,3,0,NAO
63115,0,1,0,0,NAO
265319,0,1,0,0,NAO
45993,37,21,15,0,NAO
235121,0,2,0,0,NAO
130639,0,7,4,0,NAO
347655,0,15,17,70,SIM
288563,2,32,0,54,SIM
161758,0,3,3,0,NAO
25036,0,1,0,0,NAO
68553,0,4,1,3,NAO
92164,0,2,3,0,NAO
250425,0,1,1,0,NAO
10141,0,1,2,0,NAO
193170,5,41,0,203,SIM
209709,0,1,0,0,NAO
189568,0,1,2,0,NAO
295947,34,47,0,113,SIM
18134,1,4,2,1,NAO
350052,0,14,21,0,NAO
563,8,38,67,1,NAO
176714,0,1,1,0,NAO
190700,0,4,7,0,NAO
96352,2,3,4,0,NAO
292533,0,1,0,0,NAO
43093,0,4,4,0,NAO
42736,15,22,0,59,SIM
218168,0,6,0,6,NAO
43915,2,6,3,0,NAO
358800,3,29,43,0,NAO
8109,0,3,4,0,NAO
228904,0,2,3,0,NAO
140158,0,2,0,0,NAO
66046,0,1,3,0,NAO
103270,0,1,1,0,NAO
163124,0,9,12,0,NAO
361358,0,2,1,0,NAO
181096,1,4,4,0,NAO
297199,0,11,13,0,NAO
126887,8,35,19,45,NAO
344105,0,4,3,4,NAO
370440,0,4,3,0,NAO
219458,0,2,2,0,NAO
15759,24,14,0,17,SIM
258219,37,4,4,0,NAO
34463,0,4,3,0,NAO
44959,1,3,5,2,NAO
96093,28,10,8,0,NAO
214342,0,1,0,1,NAO
181478,8,49,4,503,SIM
40868,0,6,3,0,NAO
355887,0,6,8,0,NAO
268057,31,25,0,94,SIM
31909,0,7,13,0,NAO
216641,78,44,6,329,SIM
118367,0,2,1,0,NAO
41357,0,1,1,0,NAO
56946,0,3,3,0,NAO
302289,0,2,2,0,NAO
52187,3,7,5,7,SIM
69311,2,29,0,178,SIM
28064,4,1,0,4,SIM
72665,285,49,46,60,NAO
94948,4,6,6,0,NAO
82295,8,15,0,21,SIM
214812,8,16,6,12,SIM
161324,0,20,41,79,SIM
194456,0,6,1,0,NAO
183665,0,45,161,51,NAO
330019,9,5,14,1,NAO
267473,0,4,4,5,NAO
301399,0,1,1,0,NAO
215642,0,17,8,0,NAO
81939,0,3,4,0,NAO
293157,0,13,6,0,NAO
193062,0,1,1,0,NAO
138054,1,11,4,29,SIM
112586,0,4,0,6,SIM
265166,8,4,0,4,SIM
115581,0,36,101,98,SIM
174155,0,6,4,0,NAO
205108,0,9,2,0,NAO
270954,0,7,6,0,NAO
207005,0,1,1,0,NAO
325474,0,7,0,0,NAO
181043,0,2,2,0,NAO
343471,24,22,0,127,SIM
120601,0,1,1,0,NAO
211145,22,19,15,0,NAO
177693,2,1,0,8,SIM
135690,1,20,23,0,NAO
18856,0,3,2,0,NAO
320065,12,23,22,25,NAO
334327,0,8,5,0,NAO
142525,0,1,1,0,NAO
10590,0,20,22,0,NAO
51417,0,38,224,193,NAO
170102,0,2,1,0,NAO
216155,17,45,1,258,SIM
110775,0,2,3,0,NAO
354846,0,2,6,0,NAO
331984,0,9,7,0,NAO
220718,0,4,5,0,NAO
211526,1,10,15,1,NAO
317447,0,6,7,0,NAO
188767,0,4,6,0,NAO
83936,0,1,0,1,NAO
83399,0,1,1,0,NAO
23519,0,55,278,313,SIM
26373,0,1,1,0,NAO
307314,3,21,30,0,NAO
212467,0,5,6,0,NAO
13943,0,9,9,1,NAO
63391,0,2,2,0,NAO
239035,2,1,0,0,NAO
112932,0,4,1,0,NAO
336950,0,4,2,0,NAO
258425,4,11,4,19,SIM
358066,3,12,9,0,NAO
197009,10,10,0,6,SIM
31471,2,1,0,3,SIM
200890,0,3,0,3,SIM
267764,2,18,11,0,NAO
215001,37,60,0,730,SIM
170549,0,2,3,0,NAO
8289,0,5,8,3,NAO
262033,0,60,748,1244,SIM
70554,30,16,11,4,NAO
61190,22,18,4,0,NAO
80332,0,16,27,0,NAO
183922,7,12,0,27,SIM
7115,0,1,1,0,NAO
306271,0,1,2,0,NAO
154460,0,2,1,0,NAO
181876,0,1,1,0,NAO
264724,0,4,4,0,NAO
250990,0,2,0,0,NAO
197392,0,1,2,0,NAO
33401,1,5,4,1,NAO
30569,0,9,3,11,NAO
35422,0,1,1,0,NAO
151205,5,12,7,0,NAO
324651,69,40,21,2,NAO
313881,0,4,4,0,NAO
311505,0,2,3,0,NAO
34636,2,30,49,0,NAO
368629,30,58,0,239,SIM
338006,35,21,14,0,NAO
1813,0,10,11,0,NAO
163156,0,1,0,0,NAO
6193,0,23,9,34,NAO
202219,0,1,1,0,NAO
252649,0,6,3,0,NAO
167280,0,10,11,0,NAO
32436,0,1,1,0,NAO
142492,2,13,0,17,SIM
278158,13,56,0,251,SIM
229442,0,57,224,297,SIM
122227,0,1,0,0,NAO
281110,0,6,4,0,NAO
97565,0,2,3,0,NAO
92754,0,18,27,0,NAO
188206,0,3,1,0,NAO
302528,0,7,6,0,NAO
83498,0,5,6,0,NAO
102021,0,2,1,1,NAO
328018,3,2,0,1,SIM
370604,4,2,1,0,NAO
287497,0,2,0,5,SIM
88658,0,2,3,0,NAO
39040,0,6,3,4,NAO
48848,0,1,0,0,NAO
87463,0,6,5,0,NAO
112756,24,17,15,0,NAO
358954,80,34,12,0,NAO
291805,12,29,57,0,NAO
182306,3,3,1,6,SIM
224357,0,2,2,0,NAO
304039,0,4,2,0,NAO
216294,0,3,2,0,NAO
143342,0,4,3,0,NAO
186061,0,9,6,0,NAO
275897,0,9,1,0,NAO
100461,0,2,2,0,NAO
309839,0,6,4,0,NAO
91835,0,1,1,0,NAO
7831,2,12,13,0,NAO
74776,0,3,1,0,NAO
244355,5,11,0,68,SIM
351630,0,1,0,0,NAO
361583,0,1,1,0,NAO
129282,14,21,24,0,NAO
22878,0,4,6,0,NAO
32329,5,11,0,15,SIM
134861,0,1,1,0,NAO
42106,17,16,19,0,NAO
153914,6,35,42,24,SIM
369696,0,35,9,0,NAO
159780,0,1,0,0,NAO
107598,3,18,29,0,NAO
121284,0,2,1,0,NAO
93828,0,2,0,1,NAO
110965,1,7,6,0,NAO
268551,6,14,21,6,NAO
157290,0,3,0,0,NAO
159126,0,2,0,0,NAO
110615,108,58,0,971,SIM
226602,0,5,5,0,NAO
327277,0,1,1,0,NAO
164952,0,1,0,0,NAO
156710,0,6,1,0,NAO
179134,0,3,3,0,NAO
67713,3,7,8,0,NAO
291986,0,2,2,0,NAO
253370,55,29,7,84,NAO
137441,0,3,1,1,NAO
171922,0,1,0,0,NAO
230668,30,13,0,102,SIM
324580,0,1,0,2,SIM
178570,1,20,8,34,NAO
365249,0,58,0,472,SIM
104045,9,31,1,109,SIM
253740,1,2,1,0,NAO
208914,0,2,2,0,NAO
29807,0,2,2,0,NAO
289791,0,4,3,1,NAO
10765,0,2,3,0,NAO
39662,0,4,2,0,NAO
217493,1,20,42,0,NAO
60762,0,8,6,0,NAO
140565,0,5,1,0,NAO
71766,6,13,0,27,SIM
125738,0,2,2,0,NAO
68057,0,3,4,0,NAO
182943,0,2,4,0,NAO
124020,0,7,11,0,NAO
65988,0,4,3,0,NAO
256815,0,1,1,0,NAO
356659,0,9,6,0,NAO
286657,0,3,0,3,NAO
128630,0,1,1,0,NAO
134353,0,22,8,1,NAO
92100,0,1,0,0,NAO
283182,0,48,159,0,NAO
27043,0,5,4,0,NAO
78113,0,1,0,10,SIM
346767,0,1,1,0,NAO
115583,0,38,68,12,NAO
154154,10,10,16,1,NAO
370192,5,3,0,17,SIM
66084,0,3,2,0,NAO
184872,0,2,2,0,NAO
146186,0,3,3,0,NAO
50773,4,41,0,279,SIM
345226,0,1,0,4,SIM
223315,0,33,56,20,SIM
262754,0,6,5,1,NAO
144179,0,4,5,0,NAO
159558,1,5,6,0,NAO
55115,0,14,11,0,NAO
289954,0,4,4,0,NAO
123143,2,4,3,0,NAO
108301,0,59,850,0,NAO
209890,0,4,2,0,NAO
132461,3,6,0,9,SIM
296217,0,37,43,200,SIM
138692,0,3,5,0,NAO
340423,0,7,10,0,NAO
187274,5,40,97,0,NAO
222167,0,49,182,9,SIM
226970,12,12,1,11,SIM
237896,0,11,13,0,NAO
144907,3,3,0,9,SIM
111451,8,21,0,134,SIM
26218,0,8,5,2,NAO
369639,0,1,1,0,NAO
185065,8,33,0,60,SIM
232512,0,2,1,3,NAO
59109,0,2,1,1,NAO
246784,0,2,2,0,NAO
187037,8,12,20,0,NAO
347016,0,2,1,0,NAO
227426,0,4,1,0,NAO
237049,0,8,8,0,NAO
184177,0,12,19,0,NAO
170746,8,3,4,0,NAO
141200,12,5,1,0,NAO
361624,0,1,0,0,NAO
298076,0,1,1,0,NAO
290828,1,1,0,0,NAO
71842,72,40,13,176,SIM
228870,0,3,3,0,NAO
19027,12,51,0,240,SIM
24623,2,3,0,5,SIM
263110,0,9,4,1,NAO
48757,0,4,4,0,NAO
127570,0,2,2,0,NAO
118178,0,1,0,2,NAO
136875,0,7,4,0,NAO
146353,0,3,3,0,NAO
95588,0,13,14,0,NAO
46251,8,10,0,56,SIM
89608,16,10,12,2,NAO
335541,3,10,3,12,NAO
293828,0,3,5,2,NAO
246984,0,1,2,0,NAO
366740,0,15,4,2,NAO
188476,147,52,16,265,NAO
64398,0,1,1,0,NAO
43230,0,28,29,59,SIM
59083,20,14,8,39,NAO
70776,2,5,5,0,NAO
3408,0,1,1,0,NAO
219102,0,2,3,0,NAO
112692,1,2,2,0,NAO
265707,1,12,20,0,NAO
352363,0,4,4,2,NAO
149011,0,7,7,0,NAO
318989,3,7,5,0,NAO
98228,5,15,12,2,NAO
235595,4,3,6,0,NAO
318579,0,1,1,0,NAO
141392,0,3,3,0,NAO
271892,24,15,0,139,SIM
137023,23,33,20,1,NAO
39208,0,10,7,0,NAO
6247,0,24,33,0,NAO
181020,11,28,0,170,SIM
283608,0,2,2,0,NAO
320315,0,2,5,0,NAO
179382,3,5,6,0,NAO
311983,0,1,0,0,NAO
263655,1,4,7,0,NAO
270848,0,12,5,17,NAO
253828,0,4,1,0,NAO
175453,0,19,12,0,NAO
345274,30,30,17,44,NAO
122509,0,9,6,0,NAO
218216,0,1,1,0,NAO
68801,5,21,5,33,NAO
140952,0,1,1,0,NAO
42572,3,1,0,0,NAO
362499,0,1,6,0,NAO
163020,0,1,2,0,NAO
227091,0,1,3,0,NAO
168646,0,1,1,0,NAO
307496,46,41,0,179,SIM
118620,0,1,0,0,NAO
65801,0,7,6,0,NAO
209976,0,2,7,0,NAO
299414,8,9,0,16,SIM
263273,0,11,14,0,NAO
117111,0,3,3,0,NAO
293917,4,12,17,0,NAO
139155,50,38,13,78,SIM
30873,0,8,3,0,NAO
227963,2,59,177,892,SIM
185255,0,6,9,0,NAO
110053,0,8,8,2,NAO
128366,0,2,2,0,NAO
252556,3,7,2,37,SIM
268168,202,55,51,335,SIM
241154,0,6,8,1,NAO
200517,9,30,92,0,NAO
320866,5,12,8,1,NAO
180018,0,3,2,0,NAO
306134,3,11,13,0,NAO
296593,3,4,0,31,SIM
234999,14,10,3,0,SIM
129953,40,27,6,0,NAO
46897,0,1,1,0,NAO
224302,5,9,0,40,SIM
215778,0,2,1,0,NAO
256573,1,13,12,0,NAO
79170,0,1,1,0,NAO
89966,4,7,0,23,SIM
201880,0,1,0,1,NAO
81223,22,46,0,93,SIM
66295,0,6,3,2,NAO
212778,1,50,460,223,SIM
25807,0,4,5,0,NAO
60620,0,1,1,0,NAO
219922,9,15,12,39,SIM
275192,0,2,1,0,NAO
270413,0,2,0,0,NAO
60727,0,1,0,8,SIM
75642,0,2,2,0,NAO
287013,0,5,5,0,NAO
191947,0,34,9,3,NAO
293854,0,1,0,0,NAO
143792,0,38,7,84,NAO
140999,9,1,0,4,SIM
70636,0,1,1,0,NAO
302820,0,5,7,0,NAO
106109,0,59,490,11,NAO
108897,0,32,8,42,NAO
362503,39,52,21,91,NAO
36537,2,30,3,114,SIM
124549,0,1,2,0,NAO
302156,0,8,3,0,NAO
61742,0,2,3,0,NAO
28316,0,51,240,124,NAO
52781,6,25,7,65,SIM
210538,0,2,1,0,NAO
345108,0,10,3,0,NAO
177204,0,6,5,0,NAO
86450,0,2,4,0,NAO
133076,0,1,0,0,NAO
267137,17,17,0,77,SIM
186504,1,36,69,1,NAO
188138,95,26,8,192,SIM
364741,3,1,5,0,NAO
258609,0,2,4,0,NAO
253116,12,53,0,112,SIM
238630,0,3,1,0,NAO
255381,0,1,1,0,NAO
185722,0,12,11,0,NAO
328459,0,25,53,0,NAO
253330,0,2,1,0,NAO
88135,4,5,7,0,NAO
356383,0,1,0,1,SIM
145658,1,3,1,1,NAO
57516,1,8,6,0,NAO
273484,10,8,10,0,NAO
286644,0,1,1,0,NAO
12696,0,35,197,251,SIM
219711,0,1,2,1,NAO
57828,0,2,4,0,NAO
132960,3,8,0,18,SIM
180655,0,9,11,0,NAO
164970,11,11,13,0,NAO
212054,0,4,4,0,NAO
324456,3,5,2,1,NAO
185754,0,4,3,0,NAO
321272,0,1,1,0,NAO
329095,39,26,13,0,NAO
106014,3,12,5,18,SIM
73396,0,60,1773,1383,SIM
102082,46,15,1,2,SIM
290767,0,2,2,0,NAO
40762,0,2,1,0,NAO
5448,0,1,1,0,NAO
15524,6,9,2,3,SIM
325839,6,10,8,0,NAO
262263,2,9,6,0,NAO
44334,2,5,8,0,NAO
44294,0,1,0,1,NAO
90571,0,1,1,0,NAO
349133,74,58,0,845,SIM
105959,11,39,7,154,SIM
26433,14,16,0,86,SIM
210927,0,1,1,0,NAO
235168,32,51,19,84,SIM
62116,11,20,25,0,NAO
140586,0,33,11,0,NAO
281348,0,50,140,7,NAO
330487,0,2,2,0,NAO
361665,0,59,446,337,SIM
262707,0,1,1,0,NAO
216028,0,1,1,0,NAO
204783,2,4,4,0,NAO
257326,3,27,39,3,NAO
182447,50,42,0,254,SIM
345320,0,4,9,0,NAO
167559,14,30,15,57,NAO
317960,0,1,2,0,NAO
171316,0,3,3,0,NAO
270338,0,1,1,0,NAO
364570,0,1,0,1,NAO
227696,11,13,9,5,NAO
269397,0,7,7,0,NAO
75310,9,10,0,48,SIM
233074,0,3,2,0,NAO
171129,11,1,1,0,NAO
155430,73,59,0,766,SIM
162299,0,1,1,0,NAO
327264,28,41,13,117,NAO
21611,0,1,1,0,NAO
217797,0,1,1,0,NAO
64131,12,50,3,313,SIM
55080,0,10,10,0,NAO
109314,0,1,1,0,NAO
273255,1,17,28,1,NAO
61630,0,1,3,0,NAO
274299,192,37,0,284,SIM
274666,0,1,1,0,NAO
272665,0,2,0,0,NAO
230563,1,15,0,19,SIM
45941,9,2,2,2,NAO
222273,0,1,1,0,NAO
87167,4,55,129,370,SIM
115027,0,6,4,0,NAO
3206,0,7,0,9,SIM
70191,0,3,3,0,NAO
93876,0,3,4,0,NAO
13820,0,1,1,0,NAO
215699,0,3,1,2,NAO
155810,0,8,5,2,NAO
288978,0,2,4,0,NAO
200342,0,2,2,0,NAO
238217,5,1,0,0,NAO
166364,1,10,0,12,SIM
104825,1,3,0,1,NAO
269629,0,16,29,64,SIM
294942,5,14,0,43,SIM
359789,0,1,1,0,NAO
29627,0,1,0,0,NAO
2123,0,3,2,0,NAO
314033,2,4,6,1,NAO
17734,0,3,4,0,NAO
177654,0,2,1,1,NAO
252625,0,1,1,0,NAO
261364,88,57,0,471,SIM
65276,13,33,28,84,SIM
69715,4,11,14,1,NAO
108885,120,51,0,324,SIM
341751,1,15,10,0,NAO
273793,0,3,5,4,NAO
42017,64,37,16,23,SIM
117528,0,4,1,0,NAO
322970,0,2,2,0,NAO
249577,0,2,2,0,NAO
364015,0,17,19,0,NAO
153733,0,5,5,0,NAO
219810,0,4,4,0,NAO
216994,0,2,2,0,NAO
279049,0,2,2,0,NAO
287683,0,4,5,0,NAO
346689,0,1,0,0,NAO
58535,40,26,8,46,SIM
148277,0,2,2,0,NAO
5774,0,4,3,0,NAO
203654,0,26,76,0,NAO
96511,0,1,0,1,SIM
143326,0,6,6,1,NAO
76779,0,3,3,0,NAO
194022,0,42,129,2,NAO
333756,0,3,4,0,NAO
172358,0,1,1,0,NAO
353949,75,59,0,230,SIM
370379,1,4,2,1,NAO
37379,0,2,2,0,NAO
208643,1,4,3,0,NAO
291633,130,52,6,262,SIM
225822,0,5,5,0,NAO
89042,35,26,18,0,NAO
38866,0,6,6,0,NAO
301258,0,6,2,0,NAO
231637,1,7,4,6,NAO
182418,0,1,1,0,NAO
311797,10,1,1,0,NAO
245990,40,34,0,165,SIM
91942,0,2,1,0,NAO
321261,1,10,0,28,SIM
76376,3,10,4,2,NAO
143980,0,11,1,48,SIM
339814,32,6,6,0,NAO
164190,0,5,8,0,NAO
23794,0,3,2,0,NAO
157289,0,21,22,19,SIM
279138,5,10,0,49,SIM
286408,0,3,5,0,NAO
104766,0,18,15,8,SIM
177535,42,33,1,166,SIM
23442,9,9,5,28,SIM
211379,54,33,20,218,SIM
46684,4,31,74,0,NAO
306901,0,1,1,0,NAO
10764,2,20,20,0,NAO
125906,0,2,1,0,NAO
170203,40,45,0,123,SIM
302228,2,3,0,12,SIM
343789,0,3,6,0,NAO
83911,0,44,8,0,NAO
294756,0,2,2,0,NAO
45982,0,4,4,0,NAO
56017,10,41,0,167,SIM
34510,72,25,27,3,NAO
226186,0,1,0,0,NAO
25855,0,3,4,0,NAO
37497,0,1,0,0,NAO
138912,0,1,1,0,NAO
361802,0,3,1,0,NAO
50462,0,4,3,2,NAO
92369,0,1,1,0,NAO
250368,30,54,0,881,SIM
90045,0,7,2,4,NAO
242152,0,11,8,0,NAO
62887,0,1,1,0,NAO
264337,30,45,0,184,SIM
32629,0,4,7,0,NAO
1596,0,2,1,0,NAO
230682,0,1,2,0,NAO
43467,1,1,0,2,SIM
49489,16,15,0,48,SIM
6150,0,2,1,0,NAO
109722,0,6,6,0,NAO
1008,0,2,2,0,NAO
152965,0,5,2,0,NAO
73371,2,2,0,2,NAO
242295,0,6,7,0,NAO
296275,0,2,1,0,NAO
317538,0,1,1,0,NAO
205606,4,18,23,0,NAO
224218,35,42,0,495,SIM
77677,0,1,0,0,NAO
275523,0,1,1,0,NAO
326340,0,1,0,1,NAO
161789,0,9,10,0,NAO
361322,0,1,2,0,NAO
123353,7,34,0,107,SIM
245436,0,2,2,0,NAO
214362,7,15,11,0,NAO
333747,0,3,3,1,NAO
292770,0,1,1,0,NAO
347412,0,2,1,0,NAO
270046,0,1,1,0,NAO
127854,0,9,13,0,NAO
192248,0,3,3,0,NAO
204019,0,5,2,5,SIM
37186,0,2,2,0,NAO
213915,1,3,3,0,NAO
323043,0,1,1,0,NAO
170355,0,1,1,0,NAO
195701,0,24,5,0,NAO
33352,1,18,32,15,SIM
60295,0,7,10,0,NAO
128676,0,2,0,0,NAO
359320,2,12,10,7,NAO
182875,0,1,1,0,NAO
244593,0,9,6,9,NAO
12584,0,1,1,0,NAO
333327,0,15,2,37,SIM
339555,0,21,5,0,NAO
213782,2,5,5,0,NAO
337142,0,4,4,0,NAO
78504,0,1,0,0,NAO
142772,0,1,1,0,NAO
321939,0,38,97,0,NAO
23141,0,5,5,2,NAO
16877,4,11,0,29,SIM
88228,0,1,1,0,NAO
53297,0,1,2,0,NAO
124651,0,6,5,0,NAO
21112,0,12,15,46,SIM
260094,0,20,5,0,NAO
266700,8,38,65,0,NAO
8908,0,2,0,0,NAO
279099,24,17,0,90,SIM
200674,0,1,1,0,NAO
138286,0,48,5,84,NAO
321248,0,1,1,0,NAO
243250,0,1,0,0,NAO
251137,0,5,5,0,NAO
87150,0,16,27,0,NAO
132219,0,8,0,8,SIM
271542,0,7,6,0,NAO
281744,2,10,7,1,NAO
36697,0,4,0,0,NAO
331245,1,24,0,109,SIM
360728,0,2,1,0,NAO
319182,0,2,1,0,NAO
50554,0,37,106,137,SIM
350230,0,8,7,1,NAO
188603,0,18,8,5,NAO
108860,5,8,0,37,SIM
110963,3,26,39,0,NAO
124063,0,5,1,0,NAO
143231,0,1,1,0,NAO
354808,2,55,16,1299,SIM
236207,0,1,0,0,NAO
99492,0,2,3,0,NAO
300136,249,51,0,516,SIM
17308,12,1,1,0,NAO
324207,32,14,0,102,SIM
200147,0,3,4,0,NAO
143623,25,46,0,303,SIM
22801,3,7,0,22,SIM
174424,0,1,0,0,NAO
151263,0,58,301,45,SIM
58113,0,1,0,0,NAO
289805,0,7,2,0,NAO
47947,0,4,0,7,SIM
93426,0,28,10,0,NAO
97900,0,2,2,0,NAO
322390,0,33,70,0,NAO
244489,0,3,3,0,NAO
153843,22,43,10,143,SIM
274649,0,1,1,0,NAO
81994,0,3,3,0,NAO
224510,24,25,2,117,SIM
159416,0,6,7,0,NAO
4064,2,14,8,0,NAO
277656,14,8,0,11,SIM
338341,0,43,251,20,SIM
286385,0,12,7,0,NAO
200480,0,1,1,0,NAO
9985,0,2,2,0,NAO
65046,2,1,1,0,NAO
144514,0,42,15,0,NAO
31173,0,5,4,0,NAO
282129,2,2,0,6,SIM
350797,0,3,4,0,NAO
321977,0,1,1,0,NAO
235365,18,17,0,48,SIM
153905,1,8,6,0,NAO
360435,6,11,10,7,NAO
28929,0,3,4,0,NAO
128610,2,9,12,0,NAO
52777,0,1,0,1,SIM
11358,0,1,1,0,NAO
236006,0,1,1,0,NAO
113174,21,50,0,94,SIM
24762,0,1,1,0,NAO
360981,2,1,0,4,SIM
173990,37,41,0,171,SIM
129406,0,1,1,0,NAO
103117,1,2,0,0,NAO
65603,0,14,21,0,NAO
232590,0,51,110,104,SIM
226233,21,43,0,278,SIM
131727,1,12,10,0,NAO
142310,0,1,1,0,NAO
310627,0,1,1,0,NAO
51596,0,20,8,0,NAO
49103,5,44,4,41,NAO
212127,5,10,8,0,NAO
275198,0,2,1,0,NAO
163383,3,2,8,0,NAO
321203,16,20,1,54,SIM
13274,0,38,29,104,SIM
39740,0,6,5,0,NAO
130667,0,46,221,460,SIM
341353,4,6,5,0,NAO
321295,0,6,4,0,NAO
186741,17,50,0,368,SIM
203066,5,26,0,41,SIM
126486,0,1,1,0,NAO
51258,0,2,0,0,NAO
287634,1,18,19,5,NAO
102312,0,2,2,0,NAO
57276,21,22,18,0,NAO
113815,0,1,1,0,NAO
176861,0,15,13,0,NAO
43907,8,9,0,10,SIM
31738,10,22,39,0,NAO
334273,0,11,12,0,NAO
165808,0,6,4,0,NAO
139548,0,4,7,2,NAO
273163,4,13,9,6,NAO
345834,6,12,0,69,SIM
18741,0,10,10,0,NAO
168567,0,2,1,0,NAO
6454,0,2,2,1,SIM
209796,2,4,5,3,SIM
237971,10,10,7,0,NAO
129278,0,1,1,0,NAO
332282,6,8,16,8,SIM
357515,0,3,0,0,NAO
203365,2,2,0,2,NAO
218283,0,1,1,0,NAO
301356,0,3,3,0,NAO
16142,21,16,11,0,NAO
248842,0,1,0,0,NAO
97274,0,4,5,0,NAO
326229,0,3,4,0,NAO
362599,0,4,4,0,NAO
140593,0,1,2,0,NAO
310848,0,1,1,0,NAO
276246,0,2,2,0,NAO
54981,22,14,0,87,SIM
366916,0,1,0,0,NAO
216194,0,2,2,0,NAO
303988,0,1,1,0,NAO
122251,0,59,225,589,SIM
143803,0,5,7,0,NAO
99697,57,39,24,401,SIM
330740,0,1,0,0,NAO
371187,2,3,2,0,NAO
24719,0,3,3,0,NAO
293709,8,9,5,0,NAO
167871,0,1,1,0,NAO
146219,14,19,0,94,SIM
117585,0,55,199,280,SIM
200926,4,2,3,0,NAO
186331,10,9,11,0,NAO
62402,4,30,46,0,NAO
251203,0,10,2,0,NAO
136675,0,1,1,0,NAO
105277,0,32,90,1,NAO
262478,0,2,2,0,NAO
224423,0,1,2,2,NAO
175535,0,2,3,0,NAO
365791,0,50,377,293,SIM
319535,38,18,7,1,NAO
333812,22,42,0,393,SIM
347585,0,3,3,0,NAO
279109,0,2,2,0,NAO
24362,41,11,0,209,SIM
201443,0,2,2,0,NAO
2199,2,14,3,21,SIM
121877,14,11,2,48,SIM
24785,0,5,6,0,NAO
214519,0,1,1,0,NAO
74632,10,5,3,0,NAO
276270,0,8,8,0,NAO
250603,0,8,4,0,NAO
149805,0,11,11,0,NAO
200412,0,2,2,0,NAO
83739,0,2,3,0,NAO
27428,0,1,0,3,SIM
20329,0,1,0,0,NAO
168559,0,32,64,16,SIM
202827,0,2,3,0,NAO
234872,0,8,5,0,NAO
201662,0,26,11,1,NAO
37055,4,6,6,7,NAO
115712,0,1,1,0,NAO
264383,6,18,19,14,NAO
85643,14,25,29,10,SIM
4735,0,2,3,0,NAO
41280,0,5,4,0,NAO
352327,6,59,0,311,SIM
104501,0,7,3,0,NAO
76276,0,4,4,0,NAO
329132,0,1,4,0,NAO
337152,2,13,1,47,SIM
351263,0,32,105,125,SIM
195009,0,2,0,0,NAO
216964,0,1,7,1,NAO
42749,0,3,5,0,NAO
103195,4,3,4,0,NAO
268274,0,2,4,0,NAO
25461,5,6,2,0,NAO
111020,21,25,57,0,NAO
202582,0,1,1,0,NAO
59372,7,23,34,0,NAO
191668,0,13,13,0,NAO
347226,0,4,3,0,NAO
6738,0,3,2,0,NAO
203587,4,7,6,2,NAO
24366,0,7,7,0,NAO
51950,0,1,1,0,NAO
255621,0,2,0,0,NAO
2941,22,19,10,0,NAO
119308,8,7,0,96,SIM
357668,2,6,8,0,NAO
171569,1,60,662,985,SIM
158860,0,5,9,0,NAO
21213,5,41,9,133,SIM
339302,0,2,0,0,NAO
329435,0,2,0,0,NAO
147692,146,14,0,53,SIM
341428,0,2,6,0,NAO
132564,0,42,2,163,SIM
36656,0,1,1,0,NAO
55085,0,1,0,0,NAO
56682,12,16,0,42,SIM
115563,0,1,1,0,NAO
94488,12,18,8,93,SIM
300559,0,1,0,0,NAO
272057,0,3,3,0,NAO
136126,0,1,0,1,NAO
358635,0,3,2,0,NAO
240569,0,8,5,0,NAO
142232,0,57,176,142,NAO
301077,9,11,3,19,SIM
249632,0,1,3,0,NAO
139447,39,13,10,0,NAO
6617,0,11,4,5,NAO
283789,0,3,4,0,NAO
250477,39,34,6,1,NAO
326673,0,10,5,0,NAO
349831,24,20,6,51,SIM
5526,0,4,5,0,NAO
313620,0,7,5,0,NAO
66041,0,7,0,10,NAO
114212,0,13,4,0,NAO
194795,0,20,37,1,NAO
351678,1,60,6,0,NAO
225930,1,39,42,40,SIM
367269,0,1,1,0,NAO
34198,44,28,0,843,SIM
359424,0,2,1,0,NAO
128411,0,14,4,0,NAO
306161,0,1,0,0,NAO
230438,0,1,0,0,NAO
41259,0,2,3,0,NAO
228528,0,2,2,0,NAO
367732,0,31,8,0,NAO
211363,48,19,17,3,NAO
