ID,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
2067,ASSINANTE,M,01/09/1942 00:00:00,DE 3SM ATE 4SM
182,ASSINANTE,M,26/08/1943 00:00:00,DE 8SM ATE 14SM
790,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1932,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3489,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2372,ASSINANTE,F,01/01/2000 00:00:00,
2931,ASSINANTE,M,01/01/2000 00:00:00,DE 14SM ATE 25SM
2011,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
3199,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
430,ASSINANTE,M,01/01/2000 00:00:00,
1752,ASSINANTE,M,01/01/2000 00:00:00,
2190,ASSINANTE,F,01/01/2000 00:00:00,
590,ASSINANTE,F,01/01/2000 00:00:00,
667,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
1876,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1668,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
2949,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3679,ASSINANTE,M,01/01/2000 00:00:00,
746,ASSINANTE,M,01/01/2000 00:00:00,
876,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
1423,ASSINANTE,M,01/01/2000 00:00:00,
3742,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
2187,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
776,ASSINANTE,F,01/01/2000 00:00:00,
167,ASSINANTE,M,08/04/1980 00:00:00,
3684,ASSINANTE,M,01/01/2000 00:00:00,
3598,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1298,ASSINANTE,M,01/01/2000 00:00:00,
919,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
2085,ASSINANTE,M,01/01/2000 00:00:00,
556,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
3245,ASSINANTE,M,01/01/2000 00:00:00,ACIMA DE 25SM
2019,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
2142,ASSINANTE,M,01/01/2000 00:00:00,
2438,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2810,ASSINANTE,M,01/01/2000 00:00:00,
765,ASSINANTE,M,24/06/1992 00:00:00,
1790,ASSINANTE,F,31/07/1981 00:00:00,ACIMA DE 25SM
994,ASSINANTE,F,01/01/2000 00:00:00,
3296,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
1161,ASSINANTE,M,01/01/2000 00:00:00,
112,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
3261,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2595,ASSINANTE,F,01/01/2000 00:00:00,
1638,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
3471,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1897,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
424,ASSINANTE,M,01/01/2000 00:00:00,
3009,ASSINANTE,M,01/01/2000 00:00:00,
2344,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
2654,ASSINANTE,M,01/01/2000 00:00:00,
1301,ASSINANTE,M,01/01/2000 00:00:00,
2756,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2440,ASSINANTE,M,01/01/2000 00:00:00,
2219,ASSINANTE,M,01/01/2000 00:00:00,
2253,ASSINANTE,M,01/01/2000 00:00:00,
1353,ASSINANTE,M,,DE 14SM ATE 25SM
890,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
297,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
1754,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
1751,ASSINANTE,F,01/01/2000 00:00:00,
3551,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
850,ASSINANTE,M,01/01/2000 00:00:00,
17,ASSINANTE,F,,
1408,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3772,ASSINANTE,M,01/01/2000 00:00:00,
2018,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1524,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
2639,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
2026,ASSINANTE,M,01/01/2000 00:00:00,
3077,ASSINANTE,M,01/01/2000 00:00:00,
2172,ASSINANTE,M,01/01/2000 00:00:00,DE 14SM ATE 25SM
1562,ASSINANTE,M,01/01/2000 00:00:00,
2983,ASSINANTE,F,,
2317,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3514,ASSINANTE,M,01/01/2000 00:00:00,
2406,ASSINANTE,M,01/01/2000 00:00:00,
2468,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
2580,ASSINANTE,F,01/01/2000 00:00:00,
1717,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
3063,ASSINANTE,M,01/01/2000 00:00:00,
1024,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
3023,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
2233,ASSINANTE,F,01/01/2000 00:00:00,
965,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1430,ASSINANTE,F,01/01/2000 00:00:00,DE 14SM ATE 25SM
2880,ASSINANTE,F,01/01/2000 00:00:00,DE 14SM ATE 25SM
956,ASSINANTE,M,01/01/2000 00:00:00,
1407,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
3304,ASSINANTE,M,01/01/2000 00:00:00,ACIMA DE 25SM
2153,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1542,ASSINANTE,F,15/04/1987 00:00:00,
1357,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1662,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
24,ASSINANTE,M,,DE 14SM ATE 25SM
2989,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
758,ASSINANTE,M,01/01/2000 00:00:00,
32,ASSINANTE,M,01/01/2000 00:00:00,
645,ASSINANTE,M,01/01/2000 00:00:00,
3065,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
869,ASSINANTE,F,01/01/2000 00:00:00,
405,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
543,ASSINANTE,M,01/01/2000 00:00:00,
3409,ASSINANTE,M,01/01/2000 00:00:00,
3567,ASSINANTE,M,24/05/1974 00:00:00,DE 4SM ATE 8SM
3389,ASSINANTE,M,01/01/2000 00:00:00,ACIMA DE 25SM
2510,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1447,ASSINANTE,F,17/10/1992 00:00:00,DE 4SM ATE 8SM
2334,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
2332,ASSINANTE,M,,DE 2SM ATE 3SM
2245,ASSINANTE,M,01/01/2000 00:00:00,ACIMA DE 25SM
1649,ASSINANTE,F,01/01/2000 00:00:00,
198,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
696,ASSINANTE,M,01/01/2000 00:00:00,
1741,ASSINANTE,M,01/01/2000 00:00:00,DE 14SM ATE 25SM
1935,ASSINANTE,F,01/01/2000 00:00:00,ACIMA DE 25SM
838,ASSINANTE,M,30/11/1963 00:00:00,DE 8SM ATE 14SM
3244,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
482,ASSINANTE,M,13/12/1956 00:00:00,DE 4SM ATE 8SM
623,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
728,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
704,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
3529,ASSINANTE,M,21/11/1976 00:00:00,DE 4SM ATE 8SM
2466,ASSINANTE,M,01/01/2000 00:00:00,
2350,ASSINANTE,M,01/01/2000 00:00:00,
2942,ASSINANTE,M,01/01/2000 00:00:00,
2176,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
3572,ASSINANTE,M,28/05/1980 00:00:00,
2920,ASSINANTE,F,01/01/2000 00:00:00,
2139,ASSINANTE,M,01/06/1976 00:00:00,DE 4SM ATE 8SM
228,ASSINANTE,M,01/01/2000 00:00:00,
3433,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
2529,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3606,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2528,ASSINANTE,M,01/01/2000 00:00:00,
1232,ASSINANTE,M,01/01/2000 00:00:00,
2841,ASSINANTE,F,01/01/2000 00:00:00,DE 14SM ATE 25SM
3290,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
2712,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
2066,ASSINANTE,M,01/01/2000 00:00:00,
2592,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
1256,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
295,ASSINANTE,F,20/09/1982 00:00:00,
1824,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1845,ASSINANTE,M,22/04/1980 00:00:00,DE 3SM ATE 4SM
2917,ASSINANTE,M,01/01/2000 00:00:00,
2181,ASSINANTE,M,01/01/2000 00:00:00,ACIMA DE 25SM
289,ASSINANTE,M,03/08/1974 00:00:00,
1154,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
436,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
2476,ASSINANTE,M,01/01/2000 00:00:00,
3263,ASSINANTE,M,01/01/2000 00:00:00,
2222,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1831,ASSINANTE,M,12/02/1966 00:00:00,DE 2SM ATE 3SM
773,ASSINANTE,F,11/11/1981 00:00:00,
2948,ASSINANTE,M,05/10/1979 00:00:00,DE 8SM ATE 14SM
1035,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
1020,ASSINANTE,F,01/01/2000 00:00:00,ACIMA DE 25SM
3126,ASSINANTE,M,01/01/2000 00:00:00,
578,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
1513,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
7,ASSINANTE,M,,DE 3SM ATE 4SM
1189,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2091,ASSINANTE,F,01/01/2000 00:00:00,
3258,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3367,ASSINANTE,M,01/01/2000 00:00:00,
1950,ASSINANTE,F,01/01/2000 00:00:00,DE 8SM ATE 14SM
3371,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
734,ASSINANTE,M,12/02/1981 00:00:00,DE 4SM ATE 8SM
2053,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
3361,ASSINANTE,M,01/01/2000 00:00:00,
3698,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
3233,ASSINANTE,M,01/01/2000 00:00:00,
716,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1001,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
213,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1626,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
3118,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1325,ASSINANTE,M,04/06/1987 00:00:00,
3448,ASSINANTE,F,29/06/1967 00:00:00,DE 4SM ATE 8SM
218,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
292,ASSINANTE,M,01/07/1967 00:00:00,DE 4SM ATE 8SM
38,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
646,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
1074,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
1053,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
966,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
2183,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
3225,ASSINANTE,M,23/01/1988 00:00:00,DE 14SM ATE 25SM
1512,ASSINANTE,M,01/01/2000 00:00:00,
1836,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
861,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
852,ASSINANTE,M,01/01/2000 00:00:00,
3114,ASSINANTE,F,02/07/1984 00:00:00,DE 3SM ATE 4SM
181,ASSINANTE,M,01/01/2000 00:00:00,DE 8SM ATE 14SM
854,ASSINANTE,F,01/01/2000 00:00:00,
932,ASSINANTE,M,07/04/1995 00:00:00,DE 4SM ATE 8SM
1521,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
3360,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
1895,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
97,ASSINANTE,M,01/01/2000 00:00:00,
2902,ASSINANTE,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
2955,ASSINANTE,M,01/01/2000 00:00:00,
3151,ASSINANTE,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
2956,ASSINANTE,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
3472,ASSINANTE,M,01/01/2000 00:00:00,ACIMA DE 25SM
2849,ASSINANTE,F,01/01/2000 00:00:00,DE 3SM ATE 4SM
131306,PROSPECT,M,,DE 8SM ATE 14SM
98041,PROSPECT,F,,
27252,PROSPECT,M,,DE 8SM ATE 14SM
369221,PROSPECT,F,,
137927,PROSPECT,M,,
367566,PROSPECT,I,,
361892,PROSPECT,F,,
226414,PROSPECT,M,14/03/1976 00:00:00,
233887,PROSPECT,M,,DE 4SM ATE 8SM
211755,PROSPECT,F,,
369417,PROSPECT,M,,
262517,PROSPECT,F,17/03/1951 00:00:00,DE 3SM ATE 4SM
116096,PROSPECT,M,,
126265,PROSPECT,M,,
369747,PROSPECT,F,07/05/1981 00:00:00,DE 8SM ATE 14SM
32099,PROSPECT,M,26/10/1973 00:00:00,DE 3SM ATE 4SM
124544,PROSPECT,M,09/05/1987 00:00:00,DE 3SM ATE 4SM
369394,PROSPECT,M,,
226827,PROSPECT,F,,
188051,PROSPECT,M,11/03/1992 00:00:00,
175103,PROSPECT,F,,
363557,PROSPECT,M,,ACIMA DE 25SM
358980,PROSPECT,F,,
289172,PROSPECT,F,06/12/1991 00:00:00,DE 4SM ATE 8SM
25114,PROSPECT,F,,DE 4SM ATE 8SM
117412,PROSPECT,F,,DE 3SM ATE 4SM
122615,PROSPECT,F,,
118501,PROSPECT,M,29/10/1986 00:00:00,DE 4SM ATE 8SM
322862,PROSPECT,M,,
220393,PROSPECT,F,,
285729,PROSPECT,M,,DE 4SM ATE 8SM
239961,PROSPECT,M,,
34566,PROSPECT,M,,DE 3SM ATE 4SM
281951,PROSPECT,F,,
349631,PROSPECT,M,,
106609,PROSPECT,F,,DE 2SM ATE 3SM
36788,PROSPECT,M,28/05/1942 00:00:00,DE 8SM ATE 14SM
45749,PROSPECT,F,,
309877,PROSPECT,M,,
221176,PROSPECT,F,26/06/1967 00:00:00,DE 8SM ATE 14SM
287384,PROSPECT,M,29/09/1952 00:00:00,DE 4SM ATE 8SM
302994,PROSPECT,M,15/08/1985 00:00:00,DE 8SM ATE 14SM
228276,PROSPECT,M,,DE 4SM ATE 8SM
325072,PROSPECT,M,,
52647,PROSPECT,M,,
171224,PROSPECT,M,,DE 3SM ATE 4SM
25052,PROSPECT,M,,
15639,PROSPECT,F,,
73118,PROSPECT,I,05/04/1991 00:00:00,
369042,PROSPECT,M,,DE 14SM ATE 25SM
207607,PROSPECT,F,,
278717,PROSPECT,F,,
151858,PROSPECT,M,,
283393,PROSPECT,M,,
326225,PROSPECT,F,,
240582,PROSPECT,M,21/08/1981 00:00:00,ACIMA DE 25SM
276409,PROSPECT,M,03/08/1989 00:00:00,
81151,PROSPECT,F,,DE 3SM ATE 4SM
214163,PROSPECT,M,,DE 4SM ATE 8SM
188873,PROSPECT,M,,
205377,PROSPECT,F,,
148652,PROSPECT,M,,
194215,PROSPECT,F,,
19591,PROSPECT,M,,
370518,PROSPECT,F,,DE 4SM ATE 8SM
298433,PROSPECT,F,,
10991,PROSPECT,F,,
326640,PROSPECT,M,31/10/1986 00:00:00,
362072,PROSPECT,M,,
125169,PROSPECT,F,,
58198,PROSPECT,F,,DE 8SM ATE 14SM
87721,PROSPECT,M,,DE 3SM ATE 4SM
172860,PROSPECT,M,,
349995,PROSPECT,F,26/09/1983 00:00:00,DE 3SM ATE 4SM
132197,PROSPECT,M,,DE 4SM ATE 8SM
116368,PROSPECT,M,,
36428,PROSPECT,F,,DE 4SM ATE 8SM
311000,PROSPECT,F,,DE 2SM ATE 3SM
162465,PROSPECT,F,,
212630,PROSPECT,F,,DE 8SM ATE 14SM
60111,PROSPECT,F,,DE 4SM ATE 8SM
369380,PROSPECT,F,16/02/1976 00:00:00,DE 8SM ATE 14SM
118161,PROSPECT,M,20/06/1957 00:00:00,DE 8SM ATE 14SM
198315,PROSPECT,M,,
284452,PROSPECT,M,,
148988,PROSPECT,M,,DE 8SM ATE 14SM
41165,PROSPECT,F,,
272715,PROSPECT,M,,
216095,PROSPECT,M,,
25289,PROSPECT,M,,
110210,PROSPECT,F,23/12/1988 00:00:00,DE 4SM ATE 8SM
261805,PROSPECT,F,13/05/1996 00:00:00,DE 3SM ATE 4SM
233477,PROSPECT,F,,
154350,PROSPECT,F,06/06/1983 00:00:00,DE 3SM ATE 4SM
172429,PROSPECT,M,,DE 3SM ATE 4SM
140996,PROSPECT,F,,
147994,PROSPECT,F,,
96196,PROSPECT,F,,
227550,PROSPECT,M,,
236831,PROSPECT,M,09/12/1974 00:00:00,DE 3SM ATE 4SM
296179,PROSPECT,F,,
57987,PROSPECT,M,,DE 4SM ATE 8SM
321586,PROSPECT,F,23/10/1963 00:00:00,DE 2SM ATE 3SM
228204,PROSPECT,F,22/08/1989 00:00:00,DE 14SM ATE 25SM
144984,PROSPECT,M,11/08/1973 00:00:00,DE 14SM ATE 25SM
59860,PROSPECT,M,20/01/1986 00:00:00,DE 4SM ATE 8SM
162115,PROSPECT,M,19/12/1990 00:00:00,DE 3SM ATE 4SM
337866,PROSPECT,M,,
243933,PROSPECT,F,,
280416,PROSPECT,M,,
100926,PROSPECT,F,13/03/1989 00:00:00,
53857,PROSPECT,M,,
228059,PROSPECT,M,,
324537,PROSPECT,F,,
367758,PROSPECT,M,,DE 2SM ATE 3SM
61476,PROSPECT,F,,DE 8SM ATE 14SM
247359,PROSPECT,M,21/11/1978 00:00:00,DE 4SM ATE 8SM
55672,PROSPECT,F,,DE 8SM ATE 14SM
111246,PROSPECT,M,,DE 4SM ATE 8SM
122220,PROSPECT,M,16/11/1981 00:00:00,DE 8SM ATE 14SM
46852,PROSPECT,F,,
38119,PROSPECT,M,,
192836,PROSPECT,F,,
219144,PROSPECT,M,,
266379,PROSPECT,M,26/02/1981 00:00:00,DE 3SM ATE 4SM
329645,PROSPECT,M,16/07/1984 00:00:00,DE 8SM ATE 14SM
184795,PROSPECT,M,,
215965,PROSPECT,F,,DE 4SM ATE 8SM
74704,PROSPECT,M,,
82373,PROSPECT,F,21/01/1979 00:00:00,DE 8SM ATE 14SM
250785,PROSPECT,M,13/05/1974 00:00:00,DE 4SM ATE 8SM
292002,PROSPECT,F,,
249356,PROSPECT,M,,DE 4SM ATE 8SM
207926,PROSPECT,F,,DE 8SM ATE 14SM
28365,PROSPECT,M,,
44211,PROSPECT,M,,
268247,PROSPECT,M,,
252191,PROSPECT,F,08/09/1989 00:00:00,
309812,PROSPECT,F,,
127520,PROSPECT,M,17/07/1984 00:00:00,
29393,PROSPECT,F,12/12/1982 00:00:00,
202069,PROSPECT,M,,
291170,PROSPECT,F,,DE 3SM ATE 4SM
265903,PROSPECT,M,,
223503,PROSPECT,F,,
130741,PROSPECT,F,,
367502,PROSPECT,M,,
96938,PROSPECT,F,,
26951,PROSPECT,F,,DE 4SM ATE 8SM
102514,PROSPECT,F,,
88081,PROSPECT,M,12/02/1985 00:00:00,DE 3SM ATE 4SM
289899,PROSPECT,F,,
344843,PROSPECT,F,,
132988,PROSPECT,F,,DE 3SM ATE 4SM
303623,PROSPECT,F,,
212856,PROSPECT,M,,DE 3SM ATE 4SM
338604,PROSPECT,F,,DE 3SM ATE 4SM
177768,PROSPECT,F,,
29950,PROSPECT,F,,DE 4SM ATE 8SM
71755,PROSPECT,F,,DE 3SM ATE 4SM
296787,PROSPECT,F,,
75235,PROSPECT,F,26/04/1985 00:00:00,DE 4SM ATE 8SM
118062,PROSPECT,F,,DE 3SM ATE 4SM
174838,PROSPECT,M,20/06/1979 00:00:00,
311563,PROSPECT,I,03/01/1997 00:00:00,
337290,PROSPECT,M,,DE 4SM ATE 8SM
179398,PROSPECT,M,18/06/1962 00:00:00,DE 4SM ATE 8SM
182985,PROSPECT,M,,
253464,PROSPECT,F,,
317331,PROSPECT,M,,
59698,PROSPECT,F,,
106578,PROSPECT,M,,DE 4SM ATE 8SM
119239,PROSPECT,F,,
151062,PROSPECT,F,11/05/1982 00:00:00,DE 3SM ATE 4SM
167154,PROSPECT,F,,
341086,PROSPECT,F,,DE 4SM ATE 8SM
174480,PROSPECT,F,19/05/1974 00:00:00,DE 3SM ATE 4SM
306089,PROSPECT,F,,
145306,PROSPECT,M,,DE 4SM ATE 8SM
338336,PROSPECT,F,28/12/1960 00:00:00,DE 4SM ATE 8SM
100137,PROSPECT,F,11/11/1985 00:00:00,DE 3SM ATE 4SM
240379,PROSPECT,I,16/11/1985 00:00:00,
117649,PROSPECT,M,,
25366,PROSPECT,F,,
179229,PROSPECT,F,,
264374,PROSPECT,M,,DE 8SM ATE 14SM
63535,PROSPECT,I,24/04/1967 00:00:00,DE 4SM ATE 8SM
10921,PROSPECT,M,,DE 4SM ATE 8SM
8546,PROSPECT,M,09/02/1989 00:00:00,DE 3SM ATE 4SM
230294,PROSPECT,M,,
218146,PROSPECT,F,14/09/1985 00:00:00,DE 4SM ATE 8SM
130453,PROSPECT,M,,
232617,PROSPECT,M,,DE 4SM ATE 8SM
213188,PROSPECT,M,,
248285,PROSPECT,F,14/06/1955 00:00:00,DE 14SM ATE 25SM
19220,PROSPECT,M,,DE 3SM ATE 4SM
142250,PROSPECT,F,,
21913,PROSPECT,F,,
321236,PROSPECT,F,27/07/1978 00:00:00,DE 14SM ATE 25SM
126431,PROSPECT,M,,
154587,PROSPECT,M,10/12/1983 00:00:00,
283475,PROSPECT,F,,
34895,PROSPECT,M,,
231662,PROSPECT,F,,
47522,PROSPECT,F,06/02/2026 00:00:00,DE 8SM ATE 14SM
187255,PROSPECT,M,,
146440,PROSPECT,M,,
173618,PROSPECT,M,,
151181,PROSPECT,M,,DE 3SM ATE 4SM
324345,PROSPECT,F,07/11/1984 00:00:00,DE 4SM ATE 8SM
9946,PROSPECT,M,,
64130,PROSPECT,M,01/04/1967 00:00:00,DE 8SM ATE 14SM
203516,PROSPECT,F,29/05/1972 00:00:00,DE 3SM ATE 4SM
84171,PROSPECT,F,22/05/1979 00:00:00,DE 4SM ATE 8SM
283958,PROSPECT,M,,
152069,PROSPECT,F,17/02/1987 00:00:00,
112794,PROSPECT,M,10/05/1940 00:00:00,DE 8SM ATE 14SM
215308,PROSPECT,M,,
134135,PROSPECT,M,30/05/1983 00:00:00,DE 8SM ATE 14SM
143723,PROSPECT,M,,
255667,PROSPECT,M,,
233526,PROSPECT,M,,
357371,PROSPECT,M,,
353821,PROSPECT,M,24/10/1979 00:00:00,DE 4SM ATE 8SM
70748,PROSPECT,M,03/06/1988 00:00:00,DE 3SM ATE 4SM
168831,PROSPECT,M,,DE 8SM ATE 14SM
230383,PROSPECT,F,25/09/1985 00:00:00,DE 8SM ATE 14SM
234252,PROSPECT,F,,
306992,PROSPECT,M,,
153755,PROSPECT,M,,
307205,PROSPECT,M,,
88708,PROSPECT,F,17/07/1983 00:00:00,DE 3SM ATE 4SM
91611,PROSPECT,M,,
146286,PROSPECT,F,,
297717,PROSPECT,M,15/07/1995 00:00:00,
11234,PROSPECT,M,,
97602,PROSPECT,F,,
242571,PROSPECT,F,,
226231,PROSPECT,M,,
287631,PROSPECT,M,,
50260,PROSPECT,F,,
220277,PROSPECT,F,,DE 3SM ATE 4SM
208826,PROSPECT,F,13/05/1976 00:00:00,
348406,PROSPECT,M,,
74472,PROSPECT,M,,
151348,PROSPECT,M,,DE 3SM ATE 4SM
48076,PROSPECT,M,,
186609,PROSPECT,M,17/10/1994 00:00:00,
190134,PROSPECT,M,,
345057,PROSPECT,M,,DE 8SM ATE 14SM
148278,PROSPECT,F,02/02/1958 00:00:00,DE 4SM ATE 8SM
257502,PROSPECT,M,28/05/1979 00:00:00,DE 3SM ATE 4SM
44916,PROSPECT,F,,DE 3SM ATE 4SM
250039,PROSPECT,F,06/08/1987 00:00:00,DE 4SM ATE 8SM
296876,PROSPECT,F,,DE 3SM ATE 4SM
88400,PROSPECT,M,,
12948,PROSPECT,F,09/04/1982 00:00:00,DE 8SM ATE 14SM
115350,PROSPECT,F,,DE 3SM ATE 4SM
177210,PROSPECT,M,,
66748,PROSPECT,F,,DE 8SM ATE 14SM
30798,PROSPECT,M,,
138092,PROSPECT,M,23/08/1984 00:00:00,DE 8SM ATE 14SM
100645,PROSPECT,M,11/01/1955 00:00:00,DE 3SM ATE 4SM
322850,PROSPECT,F,,DE 4SM ATE 8SM
198624,PROSPECT,M,,DE 3SM ATE 4SM
358730,PROSPECT,F,15/07/1952 00:00:00,DE 8SM ATE 14SM
135874,PROSPECT,F,05/03/1987 00:00:00,
188501,PROSPECT,M,,DE 3SM ATE 4SM
123406,PROSPECT,M,14/11/1982 00:00:00,ACIMA DE 25SM
136824,PROSPECT,M,01/02/1988 00:00:00,DE 4SM ATE 8SM
209695,PROSPECT,M,,
138058,PROSPECT,M,,
308498,PROSPECT,F,,
324326,PROSPECT,M,,DE 8SM ATE 14SM
197264,PROSPECT,M,,DE 3SM ATE 4SM
240243,PROSPECT,M,,
345419,PROSPECT,M,,
168369,PROSPECT,F,08/04/1994 00:00:00,DE 8SM ATE 14SM
368332,PROSPECT,M,28/02/1955 00:00:00,DE 3SM ATE 4SM
114623,PROSPECT,F,,DE 3SM ATE 4SM
73401,PROSPECT,M,,
239958,PROSPECT,F,24/03/1994 00:00:00,DE 4SM ATE 8SM
328020,PROSPECT,F,,
227279,PROSPECT,M,,DE 3SM ATE 4SM
319107,PROSPECT,M,,DE 3SM ATE 4SM
271581,PROSPECT,M,14/10/1965 00:00:00,DE 8SM ATE 14SM
299363,PROSPECT,M,,
36423,PROSPECT,M,,
143571,PROSPECT,F,,
145594,PROSPECT,F,,
294360,PROSPECT,M,01/01/2000 00:00:00,
72587,PROSPECT,F,,
